"ug","contrato_ano","objeto","situacao","estagio","processo","fornecedor",data_inicio_vigencia,data_fim_vigencia,valor,"download"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","488/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"10201602000160 - CAVALO MARINHO ESTRELA BRILHANTE",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 10692.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_488_1407277.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","489/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"12588000000133 - TCM AZULÃO EM FOLIA",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 6000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_489_1407286.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","490/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11188966000110 - ASSOCIACAO DOS MARACATUS NAÇÃO DE PERNAMBUCO",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 5346.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_490_1407290.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","491/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"39736333000119 - ASSOCIAÇÃO CULTURAL URSO DA PELEJA",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 9355.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_491_1407304.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","492/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"14915628000121 - JADION HELENA DOS SANTOS PRODUÇÕES",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 6682.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_492_1407682.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","495/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"7161570000102 - MARACATU RURAL DE BAQUE SOLTO LEãO AFRICANO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 9355.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_495_1407687.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","498/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"22437285000165 - DANDA PRODUÇÕES E EVENTOS EIRELI-ME",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 3900.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_498_1407689.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","499/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11267903000150 - CLUBE DEALEGORIAS E CRITICAS O HOMEM DA MEIA NOITE",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_499_1407695.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","500/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"13262966000149 - LUCIANO MAGNO COSTA TENÓRIO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 22378.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_500_1407698.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","502/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"41053968000163 - SOCIEDADE MARACATU LEAO MISTERIOSO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 10692.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_502_1407700.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","503/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"7823337000148 - ASSOCIAÇÃO CARNAVALESCA DOS CABOCLINHOS E INDIOS DE PE",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 5346.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_503_1407702.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","504/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"14743814000120 - CAVALO MARINHO BOI PINTADO",2024/02/09 00:00:00.000,2024/08/08 00:00:00.000, 11761.2,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_504_1407714.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","505/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"8616844000173 - CENTRO CULTURAL COCO DE UMBIGADA",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 7350.75,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_505_1407719.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","506/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"17475988000148 - C. S. COIMBRA NEVES",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_506_1407844.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","507/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"15545753000150 - ASSOCIAÇÃO CULTURAL BOI MARACATU",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 10670.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_507_1407861.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","509/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"19297391000186 - LUA PRODUCÕES ARTISTICAS LTDA ME",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 22650.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_509_1407872.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","510/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"16744671000105 - ASSOCIAÇÃO CULTURALDE TRADIÇÃO AFRO-BRASILEIRA OMO NILE OGUNJA",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 11360.25,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_510_1407903.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","511/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"6864616000197 - ASSOCIAÇÃO MUSICAL DE CAVALEIRO",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 3000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_511_1407923.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","512/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_512_1408257.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","513/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"10667749000140 - ASSOCIAçãO RECREATIVA CARNAVALESCA AFOXé ALAFIN OYO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 24057.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_513_1408262.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","515/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"47412593000167 - DEADLINE PRODUCOES LTDA",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_515_1408270.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","516/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"34802411000112 - L A DE LUCENA EVENTOS",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_516_1408277.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","518/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"4636652444 - WLLYSSYS WOLFGANG REIS DIAS ARAUJO",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 1000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_518_1408295.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","519/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"9789314000190 - MARACATU CARNAVALESCO LEãO COROADO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 13365.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_519_1408304.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","520/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"43453655000128 - THIAGO GRAVAÇÕES SERVIÇOS DE PROMOÇOES ARTISTICAS LTDA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_520_1408313.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","523/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"23862700000190 - INSTITUTO DE CULTURA E ECONOMIA SOLIDARIA MARIA LUIZA - INSTITUTO TIA LUIZA",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 4000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_523_1408542.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","524/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"3061475486 - DANIEL RIBEIRO DE LUCENA JUNIOR",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 5000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_524_1408560.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","526/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"7823337000148 - ASSOCIAÇÃO CARNAVALESCA DOS CABOCLINHOS E INDIOS DE PE",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 6000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_526_1408588.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","527/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"8584386000138 - SOCIEDADE DOS FORROZEIROS PE-DE-SERRA E AI - SOFOPS",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 10000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_527_1408597.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","529/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"19939528000159 - A CARA DAQUI PRODUÇÕES DE EVENTOS LTDA.",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 8000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_529_1408606.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","531/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11188966000110 - ASSOCIACAO DOS MARACATUS NAÇÃO DE PERNAMBUCO",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 6000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_531_1408906.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","532/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"23862700000190 - INSTITUTO DE CULTURA E ECONOMIA SOLIDARIA MARIA LUIZA - INSTITUTO TIA LUIZA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 16500.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_532_1408930.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","534/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11267903000150 - CLUBE DEALEGORIAS E CRITICAS O HOMEM DA MEIA NOITE",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_534_1408939.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","535/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"10326951000109 - BOI DOURADO DE LIMOEIRO",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_535_1408959.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","538/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"46181195000114 - LONAN PRODUÇÕES E EVENTOS CULTURAIS LTDA",2024/02/09 00:00:00.000,2024/08/08 00:00:00.000, 10000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_538_1408967.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","539/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"15545753000150 - ASSOCIAÇÃO CULTURAL BOI MARACATU",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 7700.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_539_1408975.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","540/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"14027275000123 - EDUARDO CARLOS  DA SILVA SERVIÇOS EPP",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 10000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_540_1408991.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","541/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"12588000000133 - TCM AZULÃO EM FOLIA",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 9350.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_541_1409004.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","543/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"4352908000115 - ASSOCIAÇÃO CULTURA SAMBA DE COCO IRMÃS LOPES",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 7038.45,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_543_1409019.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","544/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"8734972000111 - TRIBO INDIGENA TAPIRAPÉ",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 13231.35,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_544_1409449.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","545/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"20453780000132 - R S DOS SANTOS PRODUÇÃO MUSICAL",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 8000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_545_1409478.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","546/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"8584386000138 - SOCIEDADE DOS FORROZEIROS PE-DE-SERRA E AI - SOFOPS",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 8100.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_546_1409498.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","547/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"901516000107 - SOCIEDADE CULTURAL E CARNAVALESCA BAQUELIVRE PERNAMBUCO",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 22052.25,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_547_1409506.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","548/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"943172000107 - MARACATU DE BAQUE SOLTO CAMBINDA NOVA DE NAZARé DA MATA",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 6682.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_548_1409527.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","551/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"14688686000160 - A LIGA CULTURAL DOS BOIS E SIMILARES DA CIDADE DEARCOVERDE - LICBOIS - ARCOVERDE",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 6600.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_551_1409551.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","553/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"9498584000141 - MARACATU AGUIA DOURADA",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 5346.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_553_1409563.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","554/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"32482767000190 - FRANCISCO S DA COSTA JUNIOR -ME",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 34500.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_554_1409591.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","555/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11188966000110 - ASSOCIACAO DOS MARACATUS NAÇÃO DE PERNAMBUCO",2024/02/08 00:00:00.000,2024/08/07 00:00:00.000, 6682.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_555_1409704.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","556/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"12813739000100 - MARACATU AGUIA MISTERIOSA",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 9866.67,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_556_1409721.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","557/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"22276054000117 - AC PRIME PRODUÇÕES E EVENTOS EIRELI - ME",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 87100.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_557_1410071.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","560/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"15139408000116 - LEONARDO C O DE ARAUJO-ME",2024/02/07 00:00:00.000,2024/08/06 00:00:00.000, 16000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_560_1410080.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","561/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"39507950000142 - FARIAS EVENTOS E PRODUÇÕES EIRELI",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 50000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_561_1410098.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","563/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"35154821000167 - PINA PRODUCOES E EVENTOS LTDA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 22000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_563_1410405.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","566/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"10445114000107 - BLOCO CARNAVALESCO LÍRICO CORDAS E RETALHOS",2024/02/09 00:00:00.000,2024/08/08 00:00:00.000, 14033.25,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_566_1410419.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","570/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"10324131000188 - BLOCO CARNAVALESCO CULTURAL CAIPORAS DE PESQUEIRA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 5880.6,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_570_1410444.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","571/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"51284642100 - ANDERSON FERREIRA FLORIANO",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 500.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_571_1410455.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","572/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"40791579832 - ALLAN ANDRé LOURENçO",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 1000.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_572_1410494.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","574/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"11188966000110 - ASSOCIACAO DOS MARACATUS NAÇÃO DE PERNAMBUCO",2024/02/05 00:00:00.000,2024/08/04 00:00:00.000, 5346.0,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_574_1410501.pdf"
"FUNDAçãO DO PATRIMôNIO HISTóRICO E ARTíSTICO DE PERNAMBUCO","575/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO",,"12813069000113 - MARACATU ESTRELA DE OURO DE ALIANÇA",2024/02/06 00:00:00.000,2024/08/05 00:00:00.000, 14701.5,"http://web.transparencia.pe.gov.br/contratos/838/LICON_Contrato_838_2024_575_1411362.pdf"
